change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fglance~master~I3f6d56b4f697e761dc174908f788dd7e03726217,272402,https://review.opendev.org/272402,glance,21:58.0,58:35.0,ABANDONED,Add hacking check rule for not use dict.keys()[n],Add hacking check rule for not use dict.keys()[n],2,3,20,0,3,0,10,49,33.61027778,"['HACKING.rst', 'glance/hacking/checks.py', 'glance/tests/test_hacking.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fmurano~master~I8a4df80521f7e848b46b7530b88d999c99882640,272072,https://review.opendev.org/272072,murano,49:51.0,57:53.0,ABANDONED,Add hacking check rule for indexing of dict.keys(),Add hacking check rule for indexing of dict.keys(),2,5,21,0,3,2,13,50,51.13388889,"['HACKING.rst', 'murano/hacking/checks.py', 'murano/tests/unit/test_hacking.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fmurano~master~I2d623e03ab9fda0ab089cc44a22a3fde45a08733,271443,https://review.opendev.org/271443,murano,37:25.0,56:09.0,ABANDONED,Add hacking check for not using xrange(),Add hacking check for not using xrange(),2,5,18,1,3,0,13,40,118.3122222,"['HACKING.rst', 'murano/hacking/checks.py', 'murano/tests/unit/test_hacking.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fproject-config~master~I0d0ba44e1842c59cb9ca5fba0c6d4c12ed8362d2,272367,https://review.opendev.org/272367,project-config,29:48.0,32:33.0,ABANDONED,Configure GerritBot to Announce shovel changes,Configure GerritBot to Announce shovel changes,1,3,1,0,1,0,9,46,36.04583333,['gerritbot/channels.yaml'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~If9ed892f23a59218c7970fcb745b624007c43a38,263497,https://review.opendev.org/263497,nova,35:50.0,24:34.0,ABANDONED,Versioned objects support for ResourceClass,Versioned objects support for ResourceClass,3,14,284,0,6,6,46,43,542.8122222,"['nova/exception.py', 'nova/objects/__init__.py', 'nova/objects/resource_class.py', 'nova/tests/functional/db/test_resource_class.py', 'nova/tests/unit/objects/test_objects.py', 'nova/tests/unit/objects/test_resource_class.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fproject-config~master~I40e33650cf8a48d44cdf8bea2c941c75020b4581,273095,https://review.opendev.org/273095,project-config,10:15.0,16:57.0,ABANDONED,tuskar is no longer maintained,tuskar is no longer maintained,1,1,0,17,4,0,3,30,0.111666667,"['gerrit/projects.yaml', 'gerritbot/channels.yaml', 'tools/tests/mass_rename_projects_unit_test.py', 'zuul/layout.yaml']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fceilometer~master~Id0aeffff4555a7974cd38fd7320459002bfe8d9c,180908,https://review.opendev.org/180908,ceilometer,18:00.0,01:18.0,ABANDONED,Versioned object for Alarm and AlarmChange model,Versioned object for Alarm and AlarmChange model,10,10,289,43,4,5,38,48,6365.721667,"['ceilometer/api/controllers/v2/alarm_rules/combination.py', 'ceilometer/api/controllers/v2/alarms.py', 'ceilometer/api/controllers/v2/query.py', 'ceilometer/objects/alarm.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fceilometer~master~If28f741fab6aebc8cd236e356e89c0bb471f34e1,193088,https://review.opendev.org/193088,ceilometer,59:03.0,01:08.0,ABANDONED,Versioned object RPC serializer for alarms,WIP Versioned object RPC for alarms,7,5,88,96,9,0,19,35,5355.034722,"['ceilometer/alarm/notifier/__init__.py', 'ceilometer/alarm/notifier/log.py', 'ceilometer/alarm/notifier/rest.py', 'ceilometer/alarm/notifier/test.py', 'ceilometer/alarm/notifier/trust.py', 'ceilometer/alarm/rpc.py', 'ceilometer/alarm/service.py', 'ceilometer/messaging.py', 'ceilometer/objects/base.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fceilometer~master~Id76c26bd422d6e67d2c4cebec36e2ff8821f0315,181338,https://review.opendev.org/181338,ceilometer,23:23.0,00:58.0,ABANDONED,Versioned object for Event model,Versioned object for Event model,12,8,210,18,5,5,46,32,6341.626389,"['ceilometer/api/controllers/v2/events.py', 'ceilometer/cmd/storage.py', 'ceilometer/dispatcher/database.py', 'ceilometer/objects/event.py', 'ceilometer/publisher/direct.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fceilometer~master~Ideba61db6cf6d012dd46cbe640c52a53e5521c9f,190521,https://review.opendev.org/190521,ceilometer,16:23.0,00:51.0,ABANDONED,Versioned object for Meter and Sample model,Versioned object for Meter and Sample model,9,9,257,31,11,16,42,43,5527.741111,"['ceilometer/api/controllers/v2/meters.py', 'ceilometer/api/controllers/v2/query.py', 'ceilometer/api/controllers/v2/resources.py', 'ceilometer/api/controllers/v2/samples.py', 'ceilometer/cmd/eventlet/storage.py', 'ceilometer/dispatcher/database.py', 'ceilometer/objects/meter.py', 'ceilometer/objects/sample.py', 'ceilometer/publisher/direct.py', 'ceilometer/tests/api/v2/test_list_meters_scenarios.py', 'ceilometer/tests/dispatcher/test_db.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fceilometer~master~Ib9958ae7e18bcf10a99dd35bad7d193f03b5ee5e,180432,https://review.opendev.org/180432,ceilometer,00:59.0,59:18.0,ABANDONED,Versioned object for Resource model,Versioned object for Resource model,3,10,61,8,2,1,18,35,6390.971944,"['ceilometer/api/controllers/v2/resources.py', 'ceilometer/objects/resource.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fceilometer~master~I49463dfb40c2539f8ecc97e10b05823bdeb270c7,178675,https://review.opendev.org/178675,ceilometer,52:04.0,59:00.0,ABANDONED,Versioned object initial patch,Versioned objects implementation for meter and sample,25,14,148,0,10,2,81,53,6553.115556,"['ceilometer/api/controllers/v2/meters.py', 'ceilometer/api/controllers/v2/query.py', 'ceilometer/api/controllers/v2/resources.py', 'ceilometer/api/controllers/v2/samples.py', 'ceilometer/cmd/storage.py', 'ceilometer/objects/__init__.py', 'ceilometer/objects/base.py', 'ceilometer/objects/meter.py', 'ceilometer/objects/sample.py', 'requirements.txt']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fproject-config~master~Ic03ba1e5a87e1eb346ea323c8b918f22f961fd51,271509,https://review.opendev.org/271509,project-config,05:53.0,48:07.0,ABANDONED,adding project config for openstack-salt-formulas.,"adding project config for openstack-salt-formulas. The openstack-salt team is beginning work on providing Salt forumlas for Openstack, and a git repo is necessary to host our code.",4,4,33,0,5,2,11,180,114.7038889,"['accessbot/channels.yaml', 'gerrit/acls/openstack/openstack-salt-formulas.config', 'gerrit/projects.yaml', 'gerritbot/channels.yaml', 'zuul/layout.yaml']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftripleo-common~master~I4cb44d48efb6916f5ce95fcf67a2507d2c61fdac,272848,https://review.opendev.org/272848,tripleo-common,29:42.0,33:33.0,ABANDONED,"Revert ""Pin puppet heat""","Revert ""Pin puppet heat""",2,3,0,6,1,0,12,24,14.06416667,['scripts/tripleo.sh'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~Ie4ab4e8d63a2a987bb045aba05d006dfeb12187e,248833,https://review.opendev.org/248833,nova,36:24.0,28:50.0,ABANDONED,Only consider requested_destination,Add requested_destination to RequestSpec,5,12,24,8,1,0,43,40,1556.873889,['nova/objects/request_spec.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~I21206e19cfc6d6bf57487270b99dd7f189938a31,212510,https://review.opendev.org/212510,nova,48:02.0,28:36.0,ABANDONED,WIP check destination on migrations,WIP,4,12,396,216,11,0,38,3,4009.676111,"['nova/api/openstack/compute/legacy_v2/contrib/admin_actions.py', 'nova/api/openstack/compute/legacy_v2/contrib/evacuate.py', 'nova/cells/manager.py', 'nova/cells/messaging.py', 'nova/cells/rpcapi.py', 'nova/compute/api.py', 'nova/conductor/api.py', 'nova/conductor/manager.py', 'nova/conductor/rpcapi.py', 'nova/conductor/tasks/live_migrate.py', 'nova/objects/request_spec.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftripleo-heat-templates~master~If0a9ed4baaf5be821bb29c7e373791e2e6cc6003,272887,https://review.opendev.org/272887,tripleo-heat-templates,36:20.0,18:45.0,ABANDONED,controller: make sure heat use 'rabbit' rpc_backend,controller: make sure heat use 'rabbit' rpc_backend,2,4,1,0,1,0,6,51,10.70694444,['puppet/controller.yaml'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Finstack-undercloud~master~Idceeb178575bbe095c4d03f04b45fc50902f52f4,272886,https://review.opendev.org/272886,instack-undercloud,34:36.0,18:40.0,ABANDONED,puppet-stack-config: make sure heat use 'rabbit' rpc_backend,puppet-stack-config: make sure heat use 'rabbit' rpc_backend,2,5,1,0,1,0,7,60,10.73444444,['elements/puppet-stack-config/puppet-stack-config.yaml.template'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fglance_store~master~I983b47b638e99c0f3be2186b5e3a2c16fa973085,268908,https://review.opendev.org/268908,glance_store,57:52.0,56:10.0,ABANDONED,Add random read capabilities to the rbd store,Add random read capabilities to the rbd store,2,2,74,15,2,0,6,45,221.9716667,"['glance_store/_drivers/rbd.py', 'glance_store/tests/unit/test_rbd_store.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fzaqar-ui~master~Ie3581de92888e43add3567fb3f23ff29180e114b,272431,https://review.opendev.org/272431,zaqar-ui,57:21.0,05:06.0,ABANDONED,Trival: Remove 'MANIFEST.in',Trival: Remove 'MANIFEST.in',1,2,0,4,1,0,4,28,28.12916667,['MANIFEST.in'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fironic~master~I57e0c8f7fad9e53481ec59160038dc90926c0f64,273017,https://review.opendev.org/273017,ironic,33:45.0,04:44.0,ABANDONED,Correct 'hide_fields_in_newer_versions' method name,Correct 'hide_fields_in_newer_versions' method name,1,1,6,6,2,0,3,51,0.516388889,"['ironic/api/controllers/v1/node.py', 'ironic/tests/unit/api/v1/test_nodes.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fpython-aodhclient~master~I9e571a44380b7d6609b114a04425706ec8a79cac,271137,https://review.opendev.org/271137,python-aodhclient,44:35.0,56:07.0,ABANDONED,Add the functional tests,Add the functional tests,4,4,456,5,3,0,18,24,128.1922222,"['aodhclient/tests/functional/test_alarm.py', 'aodhclient/v2/alarm.py', 'aodhclient/v2/alarm_cli.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
